star_rating,review_body,vine,helpful_votes
4,This is a good microwave that fits well in the corner of the kitchen. It fits a full size dinner plate.,N,1
5,The poor reviews of this product must have involved a bad batch. This microwave has worked great for us. Very powerful great look and fits in a very tight space. I really like the one touch timer feature. It seems to be well built. Ours has a sticker inside that says built April 2013. I am glad we got a more recent built unit than what seems to be problems with earlier units.,N,0
4,only one I could find to fit in space.  couldn't use all the others because once installed was unable to open door because it is next to an extended wall.  I hunted all  over for a microwave that the door hinge was about an inch from side.,N,1
5,This microwave works well and is efficient. It does make more noise than my last one but it makes up for it in performance. Would not hesitate to purchase again.,N,0
2,"I got this because it was touted as a mini-microwave. Of course, I am capable of reading the dimensions, which I did, but when it arrived it still seemed shockingly huge for a mini or compact microwave. It simply won't work with my limited counter-space. I don't know how well it works, because after trying it in various spots, I put it right back in the box. BTW, it is $30 to send back, so make sure you want it before you order.",N,3
3,"I like this microwave, EXCEPT the door is NOT always close right.. as you close it, it's almost as if it was installed a bit lower than it needs to be to close securely. The family is ALWAYS complaining about it:(  Also, for the size of this thing, I thought it would be a tiny bit taller INSIDE. Our freezer makes ice-cream VERY HARD so we 'nuke' it for maybe a minute to get it softer before serving- the round ice-cream container cannot fit upright in it.  Some cups do not fit either.<br /><br />The PLUS side of this tho, is that it DOES fit snugly into a corner! THAT is the only thing that sells it, in my opinion. I have NO IDEA WHY, it is so big & bulky for the size it actually IS, on the inside!? There is a solid 5&#34; of 'bulk' at the bottom, another 3&#34; at the top and about 6 & 3/4&#34; of height INSIDE.... and that does NOT include the plate & roller.... so you TRULY ONLY HAVE a microwave that is 5 & 3/4 INCHES tall inside!! ... The PLATE within, is an 11&#34; plate, but it is very close to the edge. ALSO, the bottom roller that holds the plate in place- is in TWO PARTS, rather than ONE. If this roller gets off the other piece... it makes a rattling noise & makes you think there is something very wrong with it.<br /><br />We only use a microwave for warming things, reheating pizza, a cup of coffee etc., and this does that job very well, however, for $150, I would have absolutely RETURNED IT- had I not lived on an island in Alaska, where the shipping would have KILLED  me :(",N,7
5,This little giant is great for small spaces. It is very easy to use and works just as well as larger microwaves. I am very happy with purchase.,N,2
2,"This is a very handsome appliance and for the first year it operated well or as expected. Within weeks of the first year anniversary the microwave died, an operating board went out and it no longer functioned and the repair would cost almost as much as replacing the product. I contacted GE and they instructed me to have a repairman to come in and diagnose the problem, if I decided to repair or replace they would give me credit for the service call, but because the warranty had just run out they would not be responsible for replacing the product.",N,1
5,"This kit is just what I needed.  My microwave stopped warming food and made a loud buzzing sound when on.  I didn't want to replace the whole unit because it matched my stove.  I got this kit and it was really pretty easy to install.  Now it works like new again.<br /><br />***There are dangers of electric shock, so do your research.***<br /><br />*Keep track of all your screws and bolts and where they go.*",N,1
1,"I received on time, but with damage on the door and left side and with out grill,I'm not so happy",N,2
3,"The four fixed screws on the unit does not line up with the existing hole of the microwave, so i had to zip tie it down.<br />they needed to be at the 12 and 6 o`clock position for me to bolt it down, but it works great.",N,0
3,Box was not crushed but top venting cover was dented and cracked.  I used the old one from the same model that needed to be replaced as to avoid all of the return BS.,N,2
2,"While I love the shape of the microwave (it does fit perfectly in a corner), the turntable is defective and does not turn.  Upon removing the packaging, I immediately turned the microwave on and placed a cup of water in it to see if it was heating ok, walked off a minute and when I returned the water was very hot.  I thought eveyrthing was ok, so I threw the packaging away.  A few days later, I put a plate of food in the microwave to heat it up and that's when I noticed the turntable was not turning!  I opened the door, checked the wheels it revolves on, replaced the glass, gave the glass a little turn and still nothing.  I tried even placing things of different weights on it, sometimes it would turn a little like it was trying to turn but then would abruptly stop.  So buyers beware, I would not purchase this item.",N,6
